https://www.nytimes.com/2018/09/29/opinion/sunday/schizophrenia-psychiatric-disorders-immune-system.html,200
https://www.nytimes.com/section/business,200
https://www.nytimes.com/section/opinion/letters,200
https://www.nytimes.com/pages/technology/index.html,301
https://www.nytimes.com/es/,200
https://www.nytimes.com/section/automobiles,200
https://www.nytimes.com/content/help/rights/privacy/policy/privacy-policy.html,301
https://www.nytimes.com/video/opinion,200
https://www.nytimes.com/watching,200
https://www.nytimes.com/section/lens,200
https://www.nytimes.com/pages/politics/index.html,301
https://www.nytimes.com/crosswords,200
https://www.nytimes.com/pages/magazine/index.html,301
https://www.nytimes.com/section/nyregion,200
https://www.nytimes.com/section/opinion/editorials,200
https://www.nytimes.com/vi-assets/static-assets/apple-touch-icon-319373aaf4524d94d38aa599c56b8655.png,200
https://www.nytimes.com/pages/arts/index.html,301
https://www.nytimes.com/section/todayspaper,200
https://www.nytimes.com/2018/09/30/opinion/james-comey-fbi-kavanaugh-investigation.html,200
https://www.nytimes.com/section/opinion,200
https://www.nytimes.com/services/mobile/index.html,301
https://www.nytimes.com/2018/09/30/us/politics/us-canada-nafta-deal-deadline.html,200
https://www.nytimes.com/section/climate,200
https://www.nytimes.com/2018/09/29/opinion/sunday/fury-is-a-political-weapon-and-women-need-to-wield-it.html,200
https://www.nytimes.com/,200
https://www.nytimes.com/video/arts,200
https://www.nytimes.com/pages/fashion/index.html,301
https://www.nytimes.com/section/arts/television,200
https://www.nytimes.com/section/opinion/contributors,200
https://www.nytimes.com/store,301
https://www.nytimes.com/section/opinion/columnists,200
https://www.nytimes.com/section/fashion/weddings,200
https://www.nytimes.com/pages/world/index.html,301
https://www.nytimes.com/section/learning,200
https://www.nytimes.com/pages/national/index.html,301
https://www.nytimes.com/2018/09/30/arts/music/kanye-west-donald-trump-snl.html,200
https://www.nytimes.com/section/education,200
https://www.nytimes.com/section/movies,200
https://www.nytimes.com/2018/09/30/us/migrant-children-tent-city-texas.html,200
https://www.nytimes.com/section/t-magazine,200
https://www.nytimes.com/2018/09/30/opinion/assault-survivors-kavanaugh-trauma.html,200
https://www.nytimes.com/section/multimedia,200
https://www.nytimes.com/subscription/multiproduct/lp8HYKU?campaignId=37WXW,200
https://www.nytimes.com/2018/09/30/us/politics/fbi-kavanaugh-investigation-scope-democrats.html,200
https://www.nytimes.com/section/travel,200
https://www.nytimes.com/section/sports,200
https://www.nytimes.com/2018/09/28/us/me-too-men.html,200
https://www.nytimes.com/2018/09/29/opinion/sunday/brett-kavanaugh-drinking-blackouts.html,200
https://www.nytimes.com/content/help/rights/sale/terms-of-sale.html,301
https://www.nytimes.com/vi-assets/static-assets/ios-default-homescreen-57x57-7cccbfb151c7db793e92ea58c30b9e72.png,200
https://www.nytimes.com/section/magazine,200
https://www.nytimes.com/section/arts/dance,200
https://www.nytimes.com/section/technology,200
https://www.nytimes.com/section/science,200
https://www.nytimes.com/2018/09/29/sunday-review/cornell-food-scientist-wansink-misconduct.html,200
https://www.nytimes.com/pages/dining/index.html,301
https://www.nytimes.com/section/food,200
https://www.nytimes.com/section/reader-center,200
https://www.nytimes.com/section/jobs,200
https://www.nytimes.com/events,301
https://www.nytimes.com/2018/09/30/world/asia/indonesia-tsunami.html,200
https://www.nytimes.com/vi-assets/static-assets/favicon-4bf96cb6a1093748bf5b3c429accb9b4.ico,200
https://www.nytimes.com/subscription/multiproduct/lp8HYKU.html?campaignId=6W74R,200
https://www.nytimes.com/2018/09/28/dining/fast-favorites.html,200
https://www.nytimes.com/digitalleftnav,301
